text,label,confidence
"chuẩn luôn bà ơi , tôi cũng là nạn nhân",0,0.85
btw that did nothing to the guy choking him,1,0.88
chị ơi mình bị bịnh mà không có tiền điều chị chị giúp mình với cám ơn chị hà kiều anh,1,0.99
bà vợ lại đeo kc to như bà phương hằng,0,0.85
ngân hàng nào đó c,0,0.85
yes i am grateful i recieve i believe,0,0.0
así mi novio que no quería verla porque se veía aburida y le terminó gustando jajaja,0,0.95
dáng đẹp quá,0,0.95
i like your hair,0,0.95
noi 1 tiếng toi 60 met lắm mà không đoi đuoc tien met ah,0,0.95
bánh cuốn dễ sợ ở 6789v. fun,0,0.85
tôi vẫn thích lazada hơn,0,0.85
đây cx là 1 loại nvạy,0,0.85
thèm tim đến thế là cùng,0,0.85
chị nch nghe cuốn thiệt lun á ra lẹ lẹ đi chị,0,0.85
tội chú chó chó sao không anh,0,0.95
ông phải nói là đòi ở quảng ninh mà không phải ở đông triều cho anh em yên tâm chứ,0,0.95
sao tui nghe nó hơi nhứt đầu sao á,0,0.97
fair enough,0,0.95
i chang,0,0.0
винст сотка,1,0.95
হ ম ব ন ব,1,0.95
tôi ở ngoại tỉnh ship có 5k nè,0,0.85
"nghe đâu, với đéo có cái bằng chứng j mà nó hã hê zữ vậy",1,0.99
"tôi tưởng nó chỉ lên án cái gì đúng chuyên môn thôi, nay đi xa dữ z. tự ỉa tự ăn à",0,0.85
có cái lol ai chả biết đại bịp,0,0.95
nhìn được bát quái kinh dịch mai hoa hà đồ lạc thư chiêm tinh nhân tướng mà chẳng biết rõ tên từng môn thật khó quá đi,0,0.95
? cần m nói trong đây à,0,0.85
bồi chuồn chuồn đi anh ơi,0,0.0
không vật thì chưa chắc,0,0.85
e vay,0,0.85
e cũng vừa mua đang chờ nhận hàng. nhận rồi trả hàng được không mng,0,0.85
nunu el hombre más tierno y dulce,0,0.95
nhắn mình y,0,0.85
pumogi onti di không nakilala hahah,0,0.95
con thành tâm xin vía mặt hoa da phấn da mịn màng,0,0.0
depois de uma carada desa no chaoneu duvido que ele fica 10,0,0.95
no soy una doña,0,0.0
yêu yêu yêu,0,0.99
ngta chê tôi cái th là tôi nhớ cả đời,0,0.95
xinh thế mà còn phốt người ta thế,0,0.95
vẽ cha ơi,1,0.95
19 tuổi vay 15tr,1,0.99
quê quá:,0,0.9
đa phần mấy ông con trai toàn vào mẹ đơn thân,0,0.95
vile inafa kupumzika night mbinguni,1,0.95
tất cả đều bị hoán đổi hết người nhìn chỉ tập trung vào lá bài mình đã chọn thôi nên kiểu đánh lừa thị giác,1,0.95
thầy ơi cho con hỏi có bùa chống bảo lụt không ạ ?,1,0.98
tiểu sử tôi có link,1,0.95
thế bác bt con cá song hơn 20kg ở vân đồn quảng ninh chưa,0,0.95
em thúy mà sách tiếng việt lớp năm tập 1 có,0,0.85
xàm xàm,0,0.85
đi hát nữa thì,0,0.85
acá los chicos que nos encanta beleza verdadera,0,0.0
ông khabib hạng j vậy,0,0.85
con hoan hỷ đón tài lộc may mắn với gd con,0,0.85
anh cần vay ba mươi chiệu,0,0.85
anh muốn vay vốn bên em sốđiên 0846822696,1,0.99
nam mô lăng nghiêm hội thượng phật bồ tát. chúc bạn may mắn,0,0.99
oh we know budy,0,0.95
ma còn sợ kk,0,0.85
don tôi watch it it s very traumatizing these the type that like to watch it,1,0.88
thì tôi thích mắc ? có vấn đề về đọc hiểu à,0,0.85
это после салона красоты,0,0.0
girls that smoke have my heart because i must say it loks so atractive so bosy so sexy to se a girl smoke like yes pls take me to the bed now,0,0.0
twenty five twenty one se las recomiendo,0,0.95
tôi đang học lp7 nek,0,0.85
con xin vía mặt hoa da phấn ạ,0,0.0
ôm cần cả tháng không ai thấy câu được con cá cả nước hay,0,0.95
có tiền. có quyền bạn. tha hóa j đâu. sướng có j sai.,0,0.85
limonada,0,0.0
i did threw me in the pady wagon,0,0.95
bang inget ga kita temenan dari tk bang,1,0.95
trận đấu 2 huyền thoại,0,0.85
chos: hat được bai trinh chua,1,0.99
we re gona ignore my jawline,0,0.0
same but my truck doesn tôi,0,0.95
xin vía online,0,0.95
nhưng càng bóc phốt thì shop người ta lại càng nổi thế mới khổ,0,0.85
bố nó dám đây là vẽ thôi,0,0.99
di nmn tlga mga scamers yan its just for action and the code is not rly the codes for hacks,0,0.95
mon thấy ai không,0,0.0
nghe như cô le tư chạy hé,1,0.88
mất à,0,0.85
o para daw hindi marinig yun tunog người keyboard,0,0.95
i fuly expected to watch the ful video and his face goes through the flor and in reality i get nothing,1,0.95
pag,0,0.85
xả xui xả xui xin vì nhìn ảnh,0,0.85
anh xem cho em với,0,0.85
jajajajajaja,0,0.95
e mua bên sho này đẹp,0,0.85
trẻ con không nên xem người lớn không nên xem,0,0.95
"b ơi, htại dịch không vận chuyển được hàng trả về, nên việc trả lại hàng là rất khó khăn. lazada có viết trong mail đó ạ. nên tặng vc và b không cần trả hàng á",0,0.85
nhu z cngcảm nhận được ròi,0,0.0
có thật không,0,0.85
cảm ơn bạn đã chia sẽ,0,0.0
""" 6789vip.shop "" vào là hiểu vì sao hot",0,0.85
chị này coi đúng mà còn dễ thương nha,0,0.0
suy nghĩ lệch lạc,0,0.9
coi cho hết nha,1,0.95
cần m trả lời cmt của tôi à,0,0.85
mong thây hưu duyên sau nay tài chinh con co ổn không ak,0,0.85
chết thặc,0,0.85
mấy kidd đi so ht2 vs bình . bình là nhạc cho người chơi . còn ht2 ta bài cho con nít nghe,0,0.85
dis on your fyp to,0,0.95
ngl this coment also neded more likes,0,0.0
o cara moreu mas pasa bem,0,0.95
khi nào của vin cũng thế : toàn ga,0,0.85
"tôi mới vay xong icloud trả xong họ gỡ icloud cho mình, máy mình vẫn dùng bình thường không có vấn đề gì",0,0.85
nobody was talking to u,1,0.95
lớp 3 mà,0,0.85
huy dạy tầm bậy thật hả bạn. chỗ nào vậy? thấy bóc phốt sai bằng ncs thôi mà.,0,0.95
mình cảm ơn nhá tại mình muốn học dần về mấy cái thuật bói này ấy ạ,0,0.95
ăn cướp không ai nhận ra,1,0.95
thôg minh đi lm gà vỗ tay tay,1,0.85
8386k.com vận may đến,0,0.85
boom sakalaka boom sakalaka sticker,0,0.85
kv99 chấm de đáng để vào,1,0.99
lại coi thì hông phải,0,0.85
hoan hỷ quá,0,0.85
xdd,0,0.85
wlng hacked pag tuturo sa it teh pero some of it students and graduates ay natutu lang cla sa sarili nilang sikap na mang hack pero d itinuro un sa paralan,0,0.0
no no. 0 9,0,0.85
same po tayo 3 na ako piro diko talaga nasubok mag lasing,0,0.95
đg bị gọi 3 lần mà vay có 1củ2 mà lấy lãi 50 không,1,0.95
hayır bence,0,0.85
tui check var không lên xh nôi,0,0.85
kệ me ngt,1,0.95
mãi đỉnh,0,0.85
mới đê lúc sáng,0,0.85
jusq po hahahahahahahah,0,0.95
inbox amh,0,0.85
mình nợ xấu mình cần vay 30 tr,1,0.99
o de amarelo ganhou,0,0.95
b check tn nha,0,0.0
ủng hộ em đi hàng sẵn,0,0.85
có voucher chưa kịp mua còn bị xoá nữa kìa,0,0.85
tôi cx không bt nx,0,0.95
xã hội bây giò khó trị,1,0.95
fat88.fun số 1 luônn,1,0.99
làm the nao biết minh bị bữa thay oi guip con voi,0,0.85
i did karate up until my black belt exam and i never saw a kick like dat,0,0.95
ai đã từng bị treo qua các sàn thương mại điện tử vẫn giữ hóa đơn chuyển liên hệ mình,0,0.95
odio morta,1,0.88
idris kondisi begitu aja ngakaknya bikin ngakak orang apalagi perfect phase,0,0.0
muốn vậy mà 17t,1,0.99
kta vừa sai tiếng việt vừa sai những lỗi tiếng anh nữa xem mà này còn là video dạy học chả phải lên chia sẻ như huy,0,0.85
una es mi vecina,0,0.95
nae,0,0.0
năm hơn e ròi,0,0.95
если на прямую давить а если перпендикулярно то намного меньше,0,0.95
nó thay 6 lá khác nhau,0,0.95
ông cũng đang nuôi vài e chứ gì..:,0,0.85
aba subukan muna at nang ma experience mo hard inumin mo tapos mag washing ka nang redhorse yung walang ka kain mayostapos punoan ang baso dpat hahahaha,1,0.95
áo đẹp nhỉ,0,0.95
về đâu thì không biết,0,0.85
đeo hiêu giông chô nao,0,0.85
i ned to learn how to do that kick,0,0.95
dùng ip inbox,0,0.85
bt chi mô hh,0,0.85
tôi xui,0,0.85
long ku của sanzu,1,0.95
oh to experience a party like project x,0,0.95
tôi có vong theo kìa,0,0.9
pg68.in nha? vía anh em,0,0.85
family package,0,0.0
tôi cũng là nạn nhân của tôi linh store,1,0.86
dark humor,0,0.0
thanh thảo,0,0.85
cứu tinh,0,0.85
hoan hỉ,0,0.95
tôi thấy mọi người nói tuỳ người sẽ có tác dụng ít hay nhiều nhưng như tui ăn xong là cảm thấy nóng trong người thật nóng cả đầu luôn ý,0,0.95
xinh đẹp đáng yêu và quyến rũ,0,0.95
wow,0,0.85
njir lu bro,1,0.95
cho em muon chi oi,0,0.95
i and my babe had litle misunderstanding and she left but now she is back after the love spel caster it is true love spel works thank you so much for bringing back my joy dr odion,0,0.95
có con này dth thân thiện nè mọi người,0,0.95
nhi. tht nha,0,0.85
dìm mà đòi xinh,0,0.0
tôi 53,0,0.0
no watch where his head is,1,0.95
tháng 12 này vào 6789io.shop,0,0.85
nên mình biết.,0,0.85
ôi ích kỷ và cái tôi cá nhân lắm bà,0,0.85
sách lớp năm có hay sao,0,0.85
xinh,0,0.0
vuýpp sticker,0,0.85
thời h của mấy chú,0,0.85
ou nga,0,0.95
claim vậy,1,0.95
chào tú bà nha.!,1,0.99
"mình ""say hi"" rồi nhé",0,0.85
"đúng vậy, lzd hơi bị đàng hoàng",0,0.85
avt hay ha,0,0.85
yes i do,0,0.95
dale clik en la parte inferior derecha en el círculo ahi te va a levar a la música original,0,0.0
con hoan hỷ hóa lộc con hoan hỉ đón lộc hoan hỷ bé lộc,0,0.85
aston villa those guys are dangerous,0,0.85
tui vừa mua cái áo khoác dạ trời ơi,0,0.9
"newcastle really couldn't play this time, there was a great opportunity.",0,0.85
tôi vào nge thử bài trình không hợp với tôi chối quá,0,0.85
anh bùng con yocvn r hả a,0,0.95
thầy xem giúp con cung điền trạch ạ,0,0.85
𝒕 𝒑𝒐 𝒍𝒆𝒚𝒌𝒖,0,0.95
em xin tên nhạc trên scl vs ạ,0,0.85
sera que soy,0,0.95
literaly,0,0.0
this is sparta ah kick,0,0.95
trọng tiến bạn m này,0,0.95
sao lại thế nhỉ,0,0.0
justo jajajajaj pensé que solo era la que yo lo escuchaba así,0,0.95
cho mi nh vay 50tr nha đang ke tôi tiê n,1,0.99
gibt s in rusland ukraine und so kosten 2 50,0,0.95
6789qk.com ngon lành,0,0.85
con hoan hỷ tài lốc đến với con ạ,0,0.85
suplex gone,0,0.95
i cant mesage anyone on tiktok,1,0.95
con xin cam on ba ba cho con xin loc,0,0.85
uk royal là đời đầu mà. ngày xưa mới mở vào đó cũng choáng ngợp.,0,0.85
no fra me ne frega rimangono poche,0,0.95
mình cũng như bạn,0,0.99
sama,0,0.0
đùa,0,0.95
inbox minh,0,0.85
a đổ đứ đừ đư r,0,0.95
hãy trả lời là không tôi điếc,0,0.95
rớt nước mắt,0,0.85
ok a nói chuyện hay quá đi hihi,0,0.85
thần chú uy lực nhất chú lăng nghiêm,0,0.99
đạo lí ít th,0,0.85
haha that works to,0,0.95
nạn nhân của ni na,0,0.85
sowas wie ok he is toxic oder ok verdächtig ich glaub er ist es halt so gedanken,1,0.95
fl nha a có video giải rồi nè,1,0.99
chịu,0,0.0
اصلی,0,0.95
this gota be the simplest way to explain wave particle duality,0,0.95
17t vay đk chị,1,0.99
nhắn tin a,0,0.85
bạn phải fl và nhắn cho tomy trước nhé,0,0.95
money ethics is a parental responsibility teachers are always the easy out for life defining idiocy,1,0.88
biến hình phải như này chứ tìm vid này mãi,0,0.85
ai biu,0,0.85
tại bay hét đó,1,0.99
i enjoy watching this video so much it makes my day brighter,0,0.95
là s,0,0.85
pero en el canal 5 les cambiaron la voz en migis tv se miran mejor,0,0.95
không đóng phí trước còn bil giúp lấy lại nhắn tin chỉ cho,0,0.0
2006 mà kêu 2005,0,0.85
s e không kiu èe,0,0.0
giống,0,0.85
mt88.us chấp hết,1,0.98
same here my grandma also tel these story and i believe it til now lor,1,0.95
mong được hữu duyên ạ.,0,0.85
xin vía đó và học giỏi ạ,0,0.0
88669a.com ở cái tầm gì đó,0,0.85
vỹ chất hơn 10th un roi,0,0.85
này bắt bắn cá chứ xe đụng dị bà nội,1,0.99
bé thúy mất tích 15 năm,0,0.85
sao đen tối vậy,0,0.95
2 phần trước tên là gì thế bạn,0,0.85
a lk,0,0.0
la verdad se siente lo que miras a poco no,0,0.0
con đang mắc ạ,0,0.85
lấy ở châu ây,0,0.85
vou dormir naturalmente meu interior ultimamente está pior que esas imagens aí,0,0.95
tay hư,0,0.85
quét vào mặt m đầu tiên à :,1,0.99
. nhiie _kngocc iu oy la iu lee duong୨ৎ .an ໒ kim nguyễn lê,0,0.85
nhức đầu khó chịu trong người quá,0,0.95
có video giải r nè người ơi,0,0.95
ck mik câu được con 20kg mà cả xã trầm trồ rồi ô này còn to gấp đôi,0,0.95
cay quá cay rồi,1,0.95
câm,0,0.0
là nó đó,0,0.95
hi i m curently studying biology i d love to be able to be in contact with animals maybe not to treat them like a veterinarian but more to take care of them to always lok after them should i pursue a conservation specialization wep although i don tôi know much about what people who specialize in that do,0,0.95
we re to watch po,0,0.95
"hồi trước đơn hàng trên 49k giảm 20k vận chuyển, về tỉnh thì 23k trừ đi 20k vận chuyển không còn 3k thì là gì, bạn nói bạn dùng lzd suốt, thg này không tin",0,0.85
6978bb.com sài qua tết chưa hết,0,0.85
xuân của my traa myy . 𝗓 𐰁 .ᐟ,0,0.85
hantu terbuat dari ap sih,0,0.0
hoan hỉ được xem quẻ,0,0.85
vì vậy mấy em cặp với đại gia cũng phải phòng thân làm như vậy nếu không vào 1 ngày đẹp trời nào đấy đại gia cũng sẽ chơi lại mình đấy. nhưng thường tôi,1,0.95
other guy understod it,0,0.0
glo,0,0.0
si pasa,0,0.95
u mnie w kiosku są,0,0.95
e có bị liệt không,1,0.85
in không phí không đủ tuổi,0,0.85
inbox tớ,0,0.95
tụi này làm sgbb mà công nhận nó đẹp thiệt bác nhở tôi nhìn còn mê,0,0.85
hữu duyên xem hộ em với ạ,0,0.85
like my dad,0,0.0
thêm me up,0,0.85
hết nước chấm,0,0.95
nhìn mặt anh nào cũng jet,0,0.85
nó giup m không bị say nguội qua hôm sau thôi chứ nhậu không sỉn là không phải,0,0.95
giúp con xui đuổi tà ma,0,0.95
có mồi,0,0.95
"các cụ nói phúc đức tại mẫu, cấm có sai câu nào",0,0.85
quá đúng,0,0.85
uk79.net ᴆᴏ?? ᴄһᴏéт,1,0.98
cổng mới mời anh em và te st nhân phẩm nào. ..,0,0.85
kaya nga hahahaha napanod mo pala yon,0,0.95
hữu duyen,0,0.85
judul,0,0.95
fuck it forget it knows where it is,0,0.0
thầy đã nói thì cấm cãi,0,0.0
tiếng việt đúng không hôm trước tôi mới lật thấy,0,0.85
khế chua đi xin ngta về ép uống.,0,0.85
tai ẹ qua bả bảo na hà,0,0.95
gì á,0,0.85
"6789sun.com n,hã mạnh",0,0.85
đag tập trung nghe mà đọc bl xog cười lăng,0,0.85
no they stoped the video so the video won tôi get hurt,1,0.95
cho em xin link son vs ạ,0,0.85
có mỗi tiki của vn thôi,0,0.85
mong chú lăng nghiêm cho con cuối kì toán vs tiếng việt điểm cao ạ,0,0.99
thầy ơi con có người theo trừ hoài không đi có cách nào trục nó ra không thầy,0,0.85
i love you baby,0,0.0
trăm triệu hạt mưa không hạt nào rơi nhầm chỗ,0,0.0
chi phí đi lại vé máy bay khách sạn ăn ở em lo hết 20t a lấy được đưa em 2t thôi,1,0.95
idris anj ngapain ketawa gua jadi ga ketahan,0,0.0
tại conor giữ khoảng cách để hạn chế bị vật nên vậy thô,0,0.85
tiếng việt trang 141,0,0.85
"kể tiếp chị ơi,",0,0.85
"cả 2 đều hữu duyên, đứa bl đứa bc",0,0.85
nào có người yêu đổi tên,0,0.95
hoàn hàng được mà bà ơi,0,0.85
trc mình nhậu với đội sinh viên thực tập trường n mấy bé uống ác lắm sau cũng như thế kia làm mình phải bế về phòng,0,0.95
nó bị,0,0.85
el del 5 salió primero que el de netflix,0,0.95
lom lom,1,0.95
quayhubanca.blogspot.com,0,0.85
mạnh thíii,0,0.85
y chang luôn c ơi. kk,0,0.99
đọc cmt mà rùng rình,0,0.85
mai không thấy a lên clip là hiểu nhé,0,0.0
mát nhất ông áo xanh,0,0.95
8386k.com tinh vận sang nhẹ nhàng,0,0.85
lên kênh chính chủ xem cho chắc ăn,0,0.95
na creo hay gente que me compraba 4 cajetilas diarias sinceramente no se como duran tanto vivos,0,0.95
uoc duoc di,0,0.85
𝘵𝘩𝘩 𝘮𝘺𝘺𝜗𝜚 . cho tôi tiền,1,0.99
được e inbox,0,0.85
dô dô sticker,0,0.85
sao giỏi quá vậy,0,0.95
im sory youre so prety and dont let them get to you,0,0.95
ngta múa phá hoàng đọc cmt mấy cha dô không biết mà nói như đúng rồi tếu nhề,0,0.85
ngoan cũng bị nghi ngờ,0,0.85
video này thì mình phe khá nha,0,0.85
跟我的舞衣一樣,0,0.0
òm,0,0.95
আসল ই,0,0.95
bánh cuốn quá c ơi,0,0.85
hên qua 05:02 giơ sa người,1,0.99
k quan trọng là người an quẻ vận dụng ntn thôi chứ giới hạn thì không giới hạn qtrong ở người chơi,0,0.95
i think you lok amazing don tôi give up on yourself there are many people out in the open that care about you some of them are your bf family members stay strong girl,0,0.95
ngủ nữa đêm sây qua thấy khuôn mặt nầy chắc chết,0,0.85
cho 10đ edit,0,0.9
last bat mo tinignan,0,0.0
mình buồn púa,0,0.95
đọc cmt cười vđ,0,0.9
e thúy chứ ai mà kh? chx nghĩ đã cmt,0,0.85
song phú,0,0.85
siempre te amare en mi corazón ablame te necesito para siempre gracias,0,0.95
si murieron ya no existen para que existan han de tener recuerdos de lo vivido y eso queda en el cerebro el cerebro muere y ya no tienes consciencia de lo vivido estas muerto,0,0.0
hữu duyên giúp con về tình duyên ạ con càm ơn ạ,0,0.85
inbox đi b,0,0.85
thấy đúng ghê,0,0.85
gracias yo tampoco se como sigo aca,0,0.95
cha mẹ mất rồi thì sao,0,0.85
summons inner sadboi,0,0.85
đúng r á kể lại y chang sự thật ở ngoài đời luôn,0,0.85
came back to say chers to that lmao how s life,0,0.95
ah em 90 quá mạnh,0,0.85
liên hệ em hỗ trợ nha,0,0.85
tổng bí thư thông báo 6789er com là cổng qte uy tín nhất,0,0.95
hshsud7x7d7e,0,0.85
bà nói kia giống ở liệp tè thuận châu hênh,1,0.95
eh,0,0.95
: mong thầy hữu duyên xem cho em với ạ,0,0.85
mình mua trên tiktok toàn bị mua kiểu như này nên không dám lên mua,1,0.98
ajh,0,0.95
đang học lớp 3 mà thấy hết hồn,0,0.85
mua hàng ở đâu thế anh,0,0.95
bên 6789v. fun lại nô?,0,0.85
"riêng tôi thấy 6 6 năm trời chưa gặp ai như bạn, là một người bạn tuyệt vời, luôn sẵn sàng lắng nghe và chia sẻ những suy nghĩ, cảm xúc của mình. bạn thông minh, hài hước và luôn biết cách làm cho mọi người xung quanh cảm thấy thoải mái, vui vẻ.bạn có một tấm lòng rộng mở, luôn sẵn sàng giúp đỡ người khác mà không cần chờ đợi đáp lại. bạn là một người bạn đáng tin cậy, luôn giữ bí mật và hỗ trợ bạn bè trong mọi tình huống. không chỉ vậy, bạn còn là một người bạn rất sáng tạo, luôn có những ý tưởng độc đáo và thú vị. bạn biết cách làm cho cuộc sống trở nên thú vị hơn, luôn tìm cách giải quyết vấn đề một cách sáng tạo và hiệu quả.tóm lại, bạn là một người bạn tuyệt vời và tôi rất may mắn khi có bạn trong cuộc sống!bạn là người bạn tuyệt vời, thông minh và hài hước, tấm lòng rộng mở luôn giúp đỡ người khác, sáng tạo và độc đáo làm cuộc sống thú vị hơn, may mắn có bạn trong cuộc sống, bạn xứng đáng được yêu thương và trân trọng, là người bạn đáng tin cậy và luôn được nhớ đến, bạn luôn biết cách làm cho mọi người xung quanh cảm thấy thoải mái và vui vẻ, là nguồn cảm hứng và động lực cho những người xung quanh, bạn là một người bạn quý giá và không thể thiếu trong cuộc sống của tôi, bạn luôn có những ý tưởng mới mẻ và thú vị, luôn sẵn sàng lắng nghe và chia sẻ, bạn là một người bạn chân thành và đáng yêu, tôi thật sự biết ơn vì có bạn trong cuộc sống, bạn là một phần không thể thiếu trong cuộc sống của tôi, bạn luôn mang lại niềm vui và hạnh phúc cho tôi, tôi sẽ luôn bên cạnh và ủng hộ bạn, bạn là một người bạn vô cùng đặc biệt!bạn là người bạn tuyệt vời thông minh và hài hước tấm lòng rộng mở luôn giúp đỡ người khác sáng tạo và độc đáo làm cuộc sống thú vị hơn may mắn có bạn trong cuộc sống bạn xứng đáng được yêu thương và trân trọng là người bạn đáng tin cậy và luôn được nhớ đến bạn luôn biết cách làm cho mọi người xung quanh cảm thấy thoải mái và vui vẻ là nguồn cảm hứng và động lực cho những người xung quanh bạn là một người bạn quý giá và không thể thiếu trong cuộc sống của tôi bạn luôn có những ý tưởng mới mẻ và thú vị luôn sẵn sàng lắng nghe và chia sẻ bạn là một người bạn chân thành và đáng yêu tôi thật sự biết ơn vì có bạn trong cuộc sống bạn là một phần không",0,0.95
mình xài laz 4 năm rồi chưa lần nào thất vọng tổng hơn 150 đơn,0,0.85
"hân linh shop , mấy shop nữa nha mấy bà",0,0.85
ké ạa,0,0.85
y chang mua 1 bộ 350 gửi như nùi dẻ,0,0.85
4 pour city,0,0.85
dọa nữa,0,0.9
nhột ạ,0,0.85
r xinh dữ ch shop,0,0.0
china,0,0.95
mún à,0,0.95
hola mami,0,0.0
dear lordt,0,0.0
в голову нынче опасно братья бейте печень годами проверено,1,0.95
ê hình như người ấy của tôi tên khôi á,0,0.85
magkano po,0,0.0
cho em xin chữ kí shinobi ơi,0,0.95
thế nào lại dùng vd của anh em văn lang,0,0.85
wrestler suplex city boxers hoks from hel tkd spining bey,0,0.95
cỡ 3 cái,0,0.0
mã hoàn tiền đó bà nội tiền của mình đó chứ có phải free,0,0.85
chơi không lại cái méc chính quyền,0,0.85
6 absolutely claiming,0,0.95
parliament is the best,0,0.95
"1. lỗi do shop chứ lazada chỉ là sàn thương mại điện tử thôi, 2.họ đền lại bn vourcher 150k thư xin lỗi đàng hoàng nhưng bn vx phốt thì ""nhất bn r""",0,0.85
jadi berdosa liat vt ini,0,0.95
em thúy ư vậy m thử xem sách tv lớp 5 tập 1 đê,0,0.85
tôi cx vậy,0,0.99
bcs of my eyebrows i shave them al the time so that won tôi hapen again,1,0.95
mượt waa c oii,0,0.85
"tại sao tôi lại cười , chắc tại tâm tôi ác",0,0.94
nhìn chạy tít thoáng mát thật,0,0.95
thiệt hả bà thư,0,0.85
chịu con còn lứa tuổi học sinh,0,0.95
nhà tôi cug có 1 cái,0,0.85
phụ đề ghi là dm,0,0.95
it s in gogle labs,0,0.95
boxe ai é ma man k,1,0.95
time city nhiều,0,0.85
đúng lắm í,0,0.85
sugar tủi dd,1,0.95
es adictiva la verdad,0,0.0
ngoan mà cũng bị nói là sao,0,0.85
realy,0,0.95
xin địa chỉ có chuyện gấp,0,0.0
em học lớp 3,0,0.85
6 lá khác nhau thế,0,0.0
đẹp dị,0,0.85
the one geting thrown just thuged it out,0,0.0
mê cái cách cô ấy check var,0,0.9
thề mua 1 lần bảo chắc không sao cố đâm vô.mua lần 2 cạch mặc. về bỏ luôn không mặc,1,0.99
vaiz,0,0.85
đắt mà nhưng sờ rồi hít hà đúng thích bà đọc đi cho bố vui,0,0.0
for that,0,0.95
tui thấy lực bật kia thì đen chỉ có choáng thôi ôg,0,0.95
ofc he would but he didnt im the vid,1,0.95
fat88.fun nh?a nhi u,1,0.99
shopee hoàn tiền hơi bị ok,0,0.85
no im not,0,0.85
ua sao kê chuyện nhà ngta lên đây chi,1,0.88
"tốt nhất xoá video đi, bị kiện thì không gánh nổ đâu",0,0.85
後頭部狙う以外ありじゃない,0,0.95
tôi cũng bị 1 lần ức dã man. hỏi rõ ràng là ảnh feedback vs hàng đăng lên khác nhau. vậy shop bán cái nào. vì ham sale rẻ mua về uất ức gần chết.,0,0.85
like and folow,0,0.0
bakit tinatawag mo ako? hindi kita gusto,0,0.85
so hai mummy,0,0.85
we l al die soner or later so it doesnt realy mater,1,0.95
there should always be an apointed sober in the group,0,0.0
ผ ดไม ผ ดไม ร แต ท แน ๆ กรมการให ชกต อตามปกต นะ ไม ได จ บฟาวหร อเข าไปห าม,1,0.95
chân gà có mùi j bt không mùi tiền,0,0.0
越南北部在中国的时间比云南长的多得多 汉武帝时越北地区就是中国版图 王勃就是被贬官到那里最后都葬在那里了 说白了越南文化就几乎出自中华文化 然而云南到明代才第一次纳入中国版图,0,0.95
omg is there no such thing as a sober friend when y al go out,0,0.95
我就想知道这不都是中国的书吗 越南人咋来了,1,0.95
thay xem dum,0,0.85
rep chị,0,0.85
dios te bendiga tu video es genial podemos verlo juntos pueden ser de gran ayuda y apoyo,0,0.95
there is no age in love,0,0.85
no bro i smoking and im healthy,0,0.95
con hoan hy don nhan,0,0.85
chơi giải trí xíu cuối ngày cũng vui : longvip .xyz,0,0.95
xinh nhỉ,0,0.99
its for her,0,0.95
inbox zl 084729430 e nhé a,0,0.95
sau 3 năm cx thành công lun ủng hộ a lk hòa,0,0.95
chú lăng nghiêm cho con được điểm 10 và lên lớp a di đà phật,0,0.99
tôi chạy grabfood mấy em đặt lúc khuya là autu bo nhiều lúc còn được kèo khứ hồi,0,0.85
em bị nợ xấu có vay được không anh chị,0,0.85
cho e muon 20tr di a,1,0.99
ok chốt,0,0.98
very son,0,0.95
vào 6789e.fun để hôm nay thêm hứng thú.,1,0.99
vieleicht der her der die zigareten ausgibt dan xiao xin oder so,0,0.0
130 b,0,0.0
6789188. pro km đỉnh lắm anh em vào thử ii,0,0.85
my fucking dream date,1,0.88
帥喔,0,0.0
6 claiming with positive energy i want to be with him forever,0,0.95
g,1,0.88
yo soy igual me e visto beleza verdadera como 7 veces,0,0.95
tôi không bik,0,0.95
so is is it okay to smoke wed0 0,0,0.0
nhà trang ánh boutique thì sao mấy bà,0,0.85
sọp pe đk ktra hàng oki lun ý,0,0.85
当然没有 我们还知道紫薇斗数就是陳摶发明的,0,0.0
chắc tui sợ,0,0.85
xin vía mặt hoa da phấn ạa,0,0.95
bravo,0,0.95
tau aja,0,0.0
не выкупил,0,0.95
he take it like nothing hapened,0,0.95
chi cho e muong 50 trieu duoc c,0,0.85
tui học sách này,0,0.85
cho em xem,0,0.85
bf,1,0.95
pantes bapak nya rajin,0,0.95
rồi rồi,0,0.85
かわい,0,0.95
seketika king idris merasa manusia paling normal,0,0.0
được e inbox vay được nh nhé,0,0.85
а теперь вопрос с какая прочность должна быть у шей бойца в сером что бы не сломатся,1,0.99
"con "" ookk86 chấm cơm "" này dễ kiếm thật",1,0.99
don tôi you get it,0,0.95
würde ales geben um eine einzige zu haben,0,0.95
pe bánh bao,1,0.95
hey sticker,0,0.85
"bình thường mà, tôi bán cũng vậy thôi ..",0,0.85
yh silva didn tôi win the submision did nothing klose stil won the figjt,0,0.95
"chỉ đúg 1 10 thôi bạn trẻ,nhữg người chết vì covid đa số người lớn tuổi,bệh nền,đi làm vì miếg cơm mah áo tiếp xúc r nhiễm,chứ mấy e này dịch vậy trốn kỹ r",0,0.85
ngầu,0,0.85
vậy có bị thất nghiệp không,0,0.85
ok chào ah,0,0.85
được của nó đấy bn,1,0.99
tự nhiên nghĩ tới việc máu me,0,0.95
so you think you re as strong as fedor,0,0.0
mong chú lăng nghiêm cho con lên lớp với được giấy khen,0,0.99
