text,label,confidence
thật luôn nhé.xung quanh bb m nuôi sg baby nhiu lam.chan..chong người ta cu nghi chong m.kg xan cuoi hoi cung chong oi.,0,0.85
"chỗ tôi 2k6 còn đi làm sgbb thì huống gì mấy chị 18,19 tủi",0,0.85
tụi này làm sgbb mà công nhận nó đẹp thiệt bác nhở tôi nhìn còn mê,0,0.85
"công nhận ,2k6 mà 3 vòng nảy nở lắm, mỗi lần đi qua chung cư tụi nó đi đầy ở dưới sảnh, chu đích chụp hình các thứ",0,0.85
nhìn như 25 30,0,0.85
"2k6 là lớp 10 , ăn gì lớn dữ",0,0.85
chỉ trách b không có tiền thôi ngồi nói bóng gió lmj,0,0.85
nhột ạ,0,0.85
"thấy nhiều người bảo, sướng ntn ai mà không muốn, với cái tư tưởng ăn bám lười lao động được mấy hồi,mốt các mẹ có cgai chắc cũng dạy con mình sốg vậy quá",1,0.99
nếu tôi là con gái tôi cũng sẽ làm nghề này nhưng cho vợ thì thôi,0,0.85
thế thì ông dạy con gái ông theo nghề sớm cho nó đỡ vất vả,0,0.85
nó làm 1 năm bằng mình làm cả đời đấy,0,0.85
tôi sẽ không cho vợ tôi làm nghề đấy nhưng tôi vẫn lấy 1 người từng làm nghề đấy làm vợ,0,0.85
"đúg r.ông trời dễ cho có tiền,tài sản.mà sốg không đàg hoàg.thì sau lấy lại à",0,0.85
đúng là con gì nuôi cũng phải có chuồng trại đoàng hoàng .,0,0.85
nuôi con này đầu tư cái chuồng tốn quá bạn hở,0,0.85
"sếp đầu nhiều sạn đấy, nói là chuồng này tốn, nhưng sau gà xuất đi, bán chuồng có khi còn lãi. sếp nhiều tiền chứ chuồng này không hề tốn kém đâu",0,0.85
mấy con này còn là loại thường đấy . chứ loại quý hiếm nó còn đòi chuồng mặt đất mà có ao bơi có vườn chạy bộ nữa cơ,0,0.85
cm chất vãi,0,0.85
uh công nhận.,0,0.85
green bay cũng thế. gà của tôi cũng ở đấy,0,0.85
gà của ông ỏ phòng nào,0,0.85
ý ông ý là đàn gà ta mua ngoài chợ ý :,0,0.85
thật không để tui biêt tui đợi ông,0,0.85
bản lĩnh là tốt. đàn ông mấy ai qua được ải mĩ nhân. haha.,0,0.85
"cho info đi, sợ trùng gà của tôi đấy",0,0.85
vừa nc với ck hay là mua nhà chung cư.đọc cmt thấy thôi dù biết ai đã có tính đó thì ở đâu cũng thế nhưng môi trường nhiều cám dỗ không biết đâu được,0,0.85
tính mua ở đâu chị ạ,0,0.85
mấy con buổi sáng xuống dưới uống cf với ăn sáng toàn sgbb,0,0.85
sgbb mà dậy sớm ăn sáng cf được hả bác. em có nghe nhầm không,0,0.85
phục vụ sếp già thì lành mà các sếp có thức đêm bay lắc đâu mà ngủ dậy muộn,0,0.85
"tia trai đó, thấy ai xuống đi làm mà nhìn đại gia là thủ đoạn liền",0,0.85
đọc cmt của em cười đau cả bụng,0,0.85
nó tiện đường thi thoảng nó xuống thôi,0,0.85
"nghe xongko dám ở chung cư ngta có tiền cũng có thể ở chung cư mà tr,chưa đủ tiền mua nhà thoii",0,0.85
nma ai nói b đâu,0,0.85
sao tôi thấy anh chị tôi và vài anh chị chơi thân cùng hội tennis toàn cf ở đây thế.má.ảo,0,0.85
sáng xuống cf vs ăn sáng mà ở royal thì là sgbb hả b ??,0,0.85
nhiều đứa thất nghiệp rảnh rỗi tìm việc cũng hay cf ăn sáng lắm a,0,0.85
roy cty thì phải,0,0.85
royal đó bạn,0,0.85
"hồi c3 được vào royal chơi.bị choáng ngợp luôn, cứ bảo vs chị là: sao họ có nhiều tiền thế nhỉ.2ce xuýt xoa mãi, cũng ước sau này mk có thể mua 1 căn",0,0.85
"sau này lớn lên thì ms hiểu, nếu có tài chính không nhất định phải mua royal mỗi tội hồi đó mơ mộng, chứ lớn lên mới thấy kiếm được đồng tiền nó khó ntn.",0,0.85
bỏ 15 20tr tháng là ở được thôi mà. mua 4 5 tỉ làm gì phí ra :,0,0.85
hì. bh thì khôn hơn rùi. biết bỏ tài chính ra đâu thì hợp lí. thuê 20tr thì khối căn xịn xò hơn royal. royal thiết kế bh cũ rồi ý.,0,0.85
uk royal là đời đầu mà. ngày xưa mới mở vào đó cũng choáng ngợp.,0,0.85
"mắt chữ a, mồm chữ o lun ý. mỗi lần lên hn đều bắt chị dẫn đi royal chơi. bây h thì xung quanh toàn nhà cao tầng, nhìn riết thấy bt",0,0.85
"sao không mua sun grand, trông xịn hơn không lúc nhúc như royal",0,0.85
"à, đấy là mơ ước hồi xưa thôi. lúc đó thấy royal là xịn lắm rồi. nghĩ chắc phải rất rất giàu ms mua đc. hồi đó còn nhỏ, đâu biết j nhiều đâu ạ",0,0.85
"có tiền thì ở nhà đất biệt thự cứ sang ciputra, ecopark cho sướng",0,0.85
"khổ nỗi biết bh ms kiếm đủ tiền để mua biệt thự . nhưng thôi, cứ cố gắng hết sức. đến đâu thì đến. biết đâu có 1 cơ hội nào đó giúp cviec phất lên",0,0.85
cũng hơi buồn vì ước mơ ngày xưa của mk bh lại là nơi lắm thị phi. không biết ở đâu thì không có mấy cái này nhiều nhỉ,0,0.85
nói thật chả nói sgbb hay gì chớ lên trang chekker thấy mấy e đi 1 lần 1 2 tr ngày làm 5 cuốc thôi cũng đã thấy đủ ở nhà cao cửa rộng r,0,0.85
"ui thị phi gì, thị trường bđs có royal và kangnam nổi tiếng dịch vụ tốt, nơi dành cho người giàu và đại gia đó",0,0.85
"ai cũng muốn bản thân được như ý nhàn hạ, nên mỗi người chọn cho m 1 hg đi. thôi có hay có xấu cũng kệ ngta",0,0.85
bn có đag được ai nuôi không,0,0.85
"chị ý nói đúng mà!cuộc đời của họ là do họ quyết định,tốt xấu là do họ tự gánh,phán xét cho sướng miệng chứ cũng có lm được gì đâu",0,0.85
"tui có bme nuôi nha, sắp tới chồng nuôi nữa nha. vừa lòng b chưa",0,0.85
"chắc là cũng sắp được giá rồi, nên mới bán chứ j",0,0.85
sao trong cmt có mấy bạn kêu bảo sao giờ các bạn trẻ tuổi có 20 22 23 toàn khoe nhà sang chảnh khoe tiền vậy trẻ tuổi thì không được giàu ạ?,0,0.85
chỉ số ích được như bn nói,0,0.85
haha tôi mới thấy,0,0.85
"nhộtt hả bạn,nếu bản thân không có thì thôi .. cái nghề này ai cũng biết mà có cần gì giấu để mà cay cú",0,0.85
"thì tối nào phải chả bung sức với mấy ông 50 60 tuổi,còn hơn cả cầu thủ đấy chứ",0,0.85
bởi vì tư duy của mấy đứa làm ra tiền nó không như thế.,0,0.85
ra vậy ah.,0,0.85
chỉ có không có tiền mới nói mấy câu đó á bạn,0,0.85
"hong biết nữa chị, thấy ai cũng nói dị nên em thắc mắc. mà bị mng kêu nhột lạ, đưa ra ý trái chiều là thành nhột liền",0,0.85
20 22 23 làm gì lắm tiền để mua siêu xe vậy em,0,0.85
thấy mấy đứa bạn làm bên telsale cũng giàu mua đất mua nhà được mà nhỉ. siêu xe thì chưa thấy.,0,0.85
đã tự bản thân giàu thì chả sợ ai đánh giá cả :,0,0.85
"lại quá chuẩn, mấy đứa khoe khoang 100 là sgbb",0,0.85
thử nghĩ 1 người trẻ nghèo không có nổ lực suốt ngày so đo với ngkhac r đổ lỗi cho hcảnh với người giàu già có năng lực có tiền tài mà người đó còn qt mình thì,0,0.85
that ra họ giàu có ở phía sau có người vợ của họ đồng cảm cộng khổ . đáng ra người vk phai la người hưởng nhưng những bé này nằm không ăn hết đáng lên cả hai,0,0.85
tùy người tùy hoàn cảnh nữa chứ ở đây mình hong có nói chung chung .ở trên đó chỉ là 1 số trường hợp m đã chứng kiến được thôi ạ,0,0.85
"gà thì chẳng có j tự hào, lên gg đọc xem những người từng làm sgbb họ ntn, 10 10 đều muốn quay đầu nhưng không được nữa đấy",0,0.85
thật chất vậy mà cao giọng là cao như nào hả bạn?,0,0.85
giàu già n độc thân thì không sao.ngta vẫn còn gđ mà nhảy vào thì xh nó khinh là phải.,0,0.85
chuẩn nếu nó cặp vs người không có gđ thì xh chẳng ai lên án cả sau này nó cũng lập gđ r thấy cảnh đó không biết lúc đó nó nghĩ gì,0,0.85
nta có vốn tự thân mà. người nào có vốn tự thân không có thì chấp nhận dậy sớm về muộn không mua nổi vé vào,0,0.85
nhưng phải công nhận là ai cũng xinh quá chừng. bằng tuổi mình mà nhìn họ chững chạc mướt rượt. mình còn mê nữa nói chi con trai,0,0.85
"nó đẹp thật, nhưng nó không có gtrị. đầu rỗng tuếch, chỉ giỏi đào tiền với đổi giá trị bản thân để lấy tiền. h chỉ là nhất thời, sau này nó mới thấy hqua",0,0.85
đúng r ạ tnh đánh mất hết giá trị bản thân làm nô lệ cho đồng tiền rồi sau này mới biết,0,0.85
làm sao thì làm cũng cố gắng kín đáo nhé các em. các đại gia nó cũng hay khoe khoang với cấp dưới lắm. mà cấp dưới toàn là đàn ông yêu em thật lòng đó,0,0.85
thật lòng vì chưa có đủ khả năng để nuôi sgbb đó,0,0.85
"ông chồng kêu xuống sân tập thể dục thế méo nào lại tập thể dục phòng 1102, cayy",0,0.85
ối ối các hạ bái phục cảm tạ vị huynh đài chia sẽ kinh nghiệm mở mang hiểu biết,0,0.85
e đẹp e có quyền các a có tiền thì có quyền quyết định cuộc chơi.tôi thấy chuyện bt mà,0,0.85
"vi phạm pháp luật, vi phạm đạo đức con người, nghèo chứ không hèn, sống cho ra con người",0,0.85
1 người có cùng suy nghĩ nêu cảm nghĩ,0,0.85
"cái gì cũng có giá của nó làm sgbb thì có rất nhiều tiền trong thời gian ngắn , nhưng đổi lại gần như không có nổi 1 gia đình",0,0.85
trong kinh doanh gọi là nằm xuống để đứng lên,0,0.85
douma chuẩn vl,0,0.85
trong nam có vinhome tân cảng cũng vậy,0,0.85
"bởi zị sao mấy a zai troẻ trung mới khới nghiệp có được vợ kiếm được bồ,phải đợi mấy e hết date bị thải rồi mấy a mới có cơ hội hốt về làm vợ",0,0.85
người ta giàu người ta có quyền mình nghèo thì đừng phán xét họ,0,0.85
ngta đang nói về việc xã hội bị tha hóa ấy,0,0.85
"đến chịu thánh, xã hội ngày càng xa đọa",0,0.85
bồn cầu công côngk,0,0.85
ôi đọc cmt mở mang tầm mắt luôn chán nhờ haiz,0,0.85
suy nghĩ gì nhở toàn doc cmt các ông thôi,0,0.85
mấy b nữ nói lên suy nghĩ của mình đó,0,0.85
hic bác đánh đồng quá :,0,0.85
àaa,0,0.85
cũng ở đây à,0,0.85
cô giáo ở đây à,0,0.85
mai dịch street,0,0.85
"thì toàn vậy mà, đợt ở chung cư sunrise city q7 sài gòn đi thang máy toàn mấy em sgbb xinh tươi cỡ 2k3 2k2",0,0.85
đã đọc xong 2407 cmt :,0,0.85
"nhiều thời gian thế, hay đừng đọc cmt nữa, đọc tin nhắn mình gửi cho cậu được không",0,0.85
trước giờ mình thật ngây ther,0,0.85
đọc xong nghĩ gì bạn :d,0,0.85
no way :,0,0.85
anh đọc được 4402 cmt rồi e,0,0.85
"đọc nhiều cho biết, biết rồi cũng đọc để biết cuộc sống của con người tha hóa cỡ nào",0,0.85
2934 rồi,0,0.85
2920 rùii,0,0.85
2856 rồi nè đọc tiếp đi,0,0.85
2838 rồi nek,0,0.85
giờ 2787 rồi vào đọc tiếp đi,0,0.85
m 24t đi làm bục mặt nhiều hôm ở lại làm xong việc tói 9 10h tháng mới 10tr mà các e 2k đi ô tô hết rùi,0,0.85
"c cũng vậy, 29 làm thêm các kiểu mà có 10tr ụ mé",0,0.85
"nhưng mình sống hãnh diện, ngẩn cao đầu. không phải tẩy trắng vì luôn trog sạch",0,0.85
cũng 24t,0,0.85
bồ quan đấy bác,0,0.85
"mấy ông gặp mấy bé đó chưa,công bằng mà nói trách mấy ông không có tiền chứ nó đẹp mịn không tì vết luôn",0,0.85
ikhông ikhông,0,0.85
mình thấy vinhomes smart city nhiều nhất :,0,0.85
bạn đi làm ở đó đúng không,0,0.95
"mình không đủ tiêu chuẩn mà 39kg thích trên phân , bị loại từ vòng gửi xe í",0,0.9
thật ạ?kk e tối cổ quá,0,0.9
"e thấy thế thôi ạ , nhất là trong group cư dân , mấy bài bóc phốt mấy chị em sgbb :",0,0.9
bác cho e tên hội e vào đọc cho mở mang với,0,0.9
thả nào.. mấy ẻm sinh viên tôi quen. thuê chung cư 8tr 1 tháng.. mình ngây thơ quá..,0,0.9
vào đọc cmt lại càng hiểu rõ hơn..,0,0.9
sunshine garden?,0,0.9
thiếu metro liễn giai,0,0.9
metropolis cũng có luôn hả,0,0.9
metro thì đỉnh rồi : vinhomes này hơn hẳn các vinhomes khác,0,0.9
đâu vậy b,0,0.9
royal sugar chứ city moẹ gì nữa,0,0.9
ũa zậy hã :,0,0.9
"mỗi khi tôi đi qua mấy tòa nhà này tôi bảo chắc đắt lắm, làm mấy năm có khi chả mua được 1 mét đất giờ đọc cmt của các b thôi mk chả ngưỡng mộ nữa",0,0.9
ôi thế em ơi những người kd chân chính họ không sống ở khu này hay sao mà em chả ngưỡng mộ nữa,0,0.9
ngưỡng mộ thì không vì mình có nhà cũng chung cử rồi . nhưng người kinh doanh họ khác chứ,0,0.9
tui cũng ở vinhomes nhưng mà là ở nhờ nhà chị . đừng ai hiểu nhầm nhé cry,0,0.9
xin lỗi tôi đang lú :,0,0.9
royal city không phải vinhomes à,0,0.9
mấy bà vợ biết chỗ đến đánh ghen rồi,0,0.9
dễ mà vào được hả bạn,0,0.9
vào là phải có thẻ nếu không thì xuất giấy tờ và người thân ở toà nhà này ra xác nhận ạ,0,0.9
bảo sao giờ các bạn trẻ tuổi có đôi mười 22 23 toàn khoe nhà sang chảnh khoe tiền,0,0.9
lấy tiền từ 2 chân bank đó toàn thấy kêu nhà nghèo khó cố gắng lên,0,0.9
mình 28 tuổi tết này đang lo tiền đâu tiêu tết thật sự nhiều hôm nằm chạnh lòng. buồn cho dịch covit,0,0.9
"mình 28 tuổi đang lo lấy tiền đâu để đóng tiền thuê nhà, rồi tiền ăn , tiền sưa cho con khi cbi biến thể mới lại lợi hại hơn delta",0,0.9
chào mừng đồng đội chúng ta y nhau luôn . lại còn tiền trả góp đồ nữa muốn trầm kẻm luôn,0,0.9
cũng ham hố lắm mới lướt đọc hết cmnt á được mở mang tầm mắt,0,0.9
chị 30 đi làm còng lưng xuốt ngày mà cùn chỉ đủ nuôi 2 con cùng cảnh không biết tết nay tiêu sài kiểu gì dịch làm ăn cũng xa xút,0,0.9
vâng c oi thôi cố gắng tình hình chung sau dịch . năm nay tết không ấm no rồi,0,0.85
ngta giỏi thì ngta kiếm được nhiều tiền thôi c ơi,0,0.85
"nhiều cách để giàu mà chị,quan trọng là có dám đi tìm cách hay không thôi",0,0.85
"thật đéo hiểu sao chúng nó tiền ở đâu lắm thế , thắc mắc chả lẽ nhà đứa nào cũng giàu thế à",0,0.85
"em còn không biết có ra được trg ko, ra được rồi không biết có nuôi nổi cái thân không hay lại đi ăn bám bm tiếp vài năm",0,0.85
kiếm đx việc là ok mà,0,0.85
em còn ăn bám bố mẹ. muốn mua gì là phải gom lại chút chút chứ không có phước muốn như thế này,0,0.85
như kiểu nhà siê giàu.,0,0.85
"hãy tự hào về điều đó bạn ạ, khổ trc sướng sau thế mới bền",0,0.85
số đó cực hiếm. bạn tìm số người có 1 tỷ trong tk ở hn xem số là bn xong tính thêm số người có 3 5 10 50 100 tỷ 1k tỷ là rõ mà. đây các em khoe kinh,0,0.85
"face có nguyên trang sgbb đủ vùng miền và các ông tú bà tú , haizz",0,0.85
chung quy lại hư hỏng cũng chỉ vì tiền,0,0.85
tui xem 5l để xem có thấy phòng tui không phòng tui phía xa xa kia kìa,0,0.85
tôi làm dịch vụ mà phải công nhận một điều toàn các cháu 2k3 2k4 chuyên làm bay chén ở,0,0.85
làm bay chén ở là sao b,0,0.85
"5 7 tr 1 em bay chén , bay xong chén luôn ấy b , tuần làm 3 4 cuốc kiếm thêm 1 a sgdd nuôi nữa thì chả ở chung cư 13prm dùng",0,0.85
thể nào tui đi làm 1 tháng bằng các e 1 lần,0,0.85
"chung cư trc m ở nguyên tuân cũng thế, ngồi ơ sảnh trông con nhìn các e lồng lộn xách vali đi du lịch suốt,nhìn lại mình như ô sin",0,0.85
nhanh trí bỏ ck,0,0.85
nhiều bạn nữ hãnh diện cái nghề bán thân xác thanh xuân đánh đổi tiền tài nhỉ nếu đã thông minh giỏi sao không học kinh doanh tiền túi ngta đâu dễ mà moi,0,0.85
có cầu sẽ có cung . có người dùng sẽ có người làm . thị trường là vậy đấy . ngta nhiều tiền ngta chi tiền . người cần tiền đủ điều kiện sẽ làm,0,0.85
nó cũng thông minh đấy,0,0.85
động lực để anh em kiếm nhiều tiền là đây,0,0.85
kiểm tiền khác với làm tiền nhé,0,0.85
"trừ khi làm quan chức không thì phải kinh doanh. chứ cày tháng 15tr như tụi mình kiếp nào mua được căn hộ,xe mer,chu cấp cho mấy ẻm hàng thág",0,0.85
ở chung cư kiểu j cũng phải sắm cái ống nhòm,0,0.85
haha nhìn sơ qua là thấy sgbb,0,0.85
ở r1 thì ghê lắm trước làm ở toà đó ngày nào cũng có người mất,0,0.85
nguyễn trãi thanh xuân nhé,0,0.85
royall city,0,0.85
bên khu mình đợt r vừa bắt 1 phòng bay lắc xong. . rõ liều trong khi anh c.a ngày nào cũng thấy ngồi dưới sảnh mà cno vẫn dám chơi. chịu!,1,0.99
còn làm cả 1sòng bạc casino luôn trên phòng luôn ây bạn bay la chuyện nhỏ,1,0.99
trước tiên phải đẹp và biết chiều đã,0,0.85
time ..,0,0.85
royan bạn,0,0.85
làm thế nào để được ở đây ạ,0,0.85
trên 20 tỏi,0,0.85
"nói thật để làm sgbb không dễ đâu, vừa đẹp vừa thông minh vừa giỏi. nhưng muốn giàu nhanh chứ không muốn đi lên từ từ, nên mới bám đại gia",1,0.99
"nhờ mấy con đó mà chồng ngoại tình, gia đình tan vỡ, vậy còn khen được, đúng là suy đồi đạo đức, 21 tuổi r mà con nít vậy e",1,0.99
khen sgbb thì tôi cũng ạ lạy bà luôn thua lạy,0,0.85
tại sao chồng ngoại tình lại do sgbb mà không phải do chồng vậy,0,0.85
"giàu nhanh thì chưa chắc. nhưng với mấy e gái mới lớn có ip13prm, ngồi ké xe xịn, chụp ở khu nghỉ dưỡng, khoe đi chơi sang chảnh là ss đánh đổi",1,0.99
hiểu ko?,0,0.85
ủa đó là sự thật chứ không phải khen,0,0.85
royall city đây chứ đâu chào hàng xóm r5,0,0.85
hnao làm cái of nhờ mọi người,0,0.85
r4 chào,0,0.85
ô. r6 chào,0,0.85
chào hàng xóm,0,0.85
xã hội không hề đơn giản.ở nhà với cha mẹ là an toàn,0,0.85
e xưang đáng có 10 ny,0,0.85
nói thật chơi bời nhiều quá nên không muốn lao động chân tay đau tôi cũng hay đi chơi lắm mỗi lần về là lười không muốn đi làm thế còn huống chi con gái,1,0.99
"hsinh cũng vậy thôi mà bác,nghỉ nhiều không muốn đi học là chuyện thường kk",0,0.85
ông đi chơi hay đi ăn trộm mà ava bị còng tay thế :v bảo sao lười làm,1,0.99
đã đọc 3k1 cmt,0,0.85
mấy chú mấy bác ở chung cư đi đổ rác với tập thể dục tốn tiền lắm.bảo sao ở chung cư chi phí nó cao,0,0.85
mình làm bục mặt tháng 4tr2,0,0.85
vừa xem em sugarbaby đi cắt cà vạt,1,0.99
"thôi tui không muốn có tham vọng giàu sang nữa , vk ck đủ ăn là được tự nhiên giàu lên chi lại phát sinh đủ thứ",0,0.85
đọc cmt được mở mang tầm mắt gke,0,0.85
đọc xong mở mang tầm mắt,0,0.85
nơi làm ăn và trú ngụ an toàn,0,0.85
tại ở đó nhà nào cũng giống nhau bà vợ không tìm đckk,0,0.85
ở quận 7 cạnh nhà có cái chung cư mini ta nói cứ 6 7h tối là các sếp mang xe hoặc book xe qua đón các c.,0,0.85
nói chỉ có chuẩn,0,0.85
roy à,0,0.85
greenbay cũng thế má ngay cạnh luôn,0,0.85
thảo nào mới chuyển lên greenbay ở được độ 1 tháng mà thấy các b nữ tài giỏi quá . mk lại ở ngay g3,0,0.85
toàn các sgbb mà vs lên để gặp lúc r xg khổ lắm vin mà lại sang nữa,0,0.85
cho mình biết địa chỉ chung cư này là ở đâu vạy ạ và tên nó?,0,0.85
royal city ở thanh xuân hà nội ạ,0,0.85
đã đọc hết 3185 cmt. vì ngưỡng mộ e mình mua mẹc 5 tỏi,0,0.85
dạo này ck mình đi đâu gặp ai xinh xinh cũng hay nói ssbb lắm. :,0,0.85
haha cứ đến tối tối thấy các chị em lũ lượt xuống oto đón. nhưng phải công nhận có mấy chị xinh lắm. mình thì nghĩ đơn giản là có cung thì có cầu thôi,0,0.85
1 sgbb lên tiếng,0,0.85
su gà bây bi,0,0.85
thuận mua vừa bán,0,0.85
"tuỳ người ấy ạ, nhiều bà toàn tắm trắng nước hoa nồng nặc bơm cằm sửa mũi ghê lắm",0,0.85
nó nói gì vậy b ơi,0,0.85
"đừng quá tưởng tượng, mình bán nội thất ở đây, gặp khách đều là vợ chồng, chứ gặp ông mang bồ cũng ít. royal là nơi người rất giàu họ ở",0,0.85
thật hả. mình ở quê vào thấy các bạn bình luận thấy xã hội này phức tạp quá,0,0.85
": chuyện thật và rất thật bạn ơi, nên cập nhật nhiều vào chứ giờ ít ai mà không có phở bên ngoài lắm",0,0.85
xã hội suy đồi cũng là lúc cần thanh lọc rồi!!.cơn sóng covid lần thứ 5 chuẩn bị càn quét đó!,0,0.85
nói xui xẻo gì vậy,0,0.85
"đúng r bạn chết toàn người giàu đợt dịch đầu , người nghèo ai có bệnh nền thì mới mất giờ vacsin r cũng đỡ",0,0.85
chuẩn thấy chết toàn giàu,0,0.85
vâng!!.đợt dịch quét hơn 5 triệu người rồi đó bạn!!.hy vọng không phải bạn..,0,0.85
tôi toàn thấy chúng nó than chết đói chứ chưa thấy ông nhà giàu nào chết,0,0.85
"bạn nói vậy nhiều người có người thân mất ngts cung đau khổ chứ bạn. dù j cung la con ng, bạn chỉ may mắn hơn họ th",0,0.85
mấy thằng ngheo hay nói thế,0,0.85
mình tin,0,0.85
tất nhiên rồi. chứ không thì ai ngồi đây rep cmt của m,0,0.85
lọc m đầu tiên,0,0.85
lọc nó trước :,0,0.85
tại mày không tiền nên ganh đua thôi. chứ có tiền đi rồi nhu cầu đó rất bình thường.,0,0.85
kệ mẹ,1,0.99
làm 1 quả thanot 1 búng tay bay 1 nữa dân số nhĩ,1,0.99
quét thì chỉ có người nghèo chết thoi chứ người giàu vẫn sống nhăn răng,0,0.85
quét vào mặt m đầu tiên à :,1,0.99
mọi người có vẻ không có khả năng về đọc hiểu nhỉ?,0,0.85
"chỉ đúg 1 10 thôi bạn trẻ,nhữg người chết vì covid đa số người lớn tuổi,bệh nền,đi làm vì miếg cơm mah áo tiếp xúc r nhiễm,chứ mấy e này dịch vậy trốn kỹ r",0,0.85
chị học sinh giỏi môn sinh à,0,0.85
xét các khía canh xh có suy đồi không không fai lấy tiền bạn nuôi baby bạn có cho đất nc vn này đồng nào không thì có r hay coi được like thích bl nói xàm bị chữi,0,0.85
minh chưa thấy. gần nhà b hay sao ạ,0,0.85
bạn noid chuẩn đấy,0,0.85
"có được mấy người tận mắt thấy, còn lại thì hùa nhau. sau đó cứ hễ thấy ai trẻ trung xinh đẹp check in sang chảnh lại nói là ssbb",0,0.85
nhột à,0,0.85
"không có gì phải nhột hết b à, mình làm không có tiền nhiều thì mình phấn đấu, chứ đừng thấy ai có điều kiện lại bảo là sgbb để lấp liếm thực trạng của mình",0,0.85
"uhm, buồn cười thật. kiểu nó làm như có tiền, xài ip đều có sgdd hết.",0,0.85
các a có xem thường sgbb hay không thì tùy cách nhìn mỗi người. mình ở đây nói là 1 số người cứ mặc định cgai ngta có đkien giỏi lại bị chụp mũ là sgbb,0,0.85
"nhiều cmt tiêu cực thật đấy, mik biết bà chị xinh đẹp làm ngân hàng lương 2k nhà bà cũng điều kiện những người theo đuổi bà toàn đại gia thiếu gia.",0,0.85
như vậy có gọi là sgbb không :,0,0.85
"hồi trước bà yêu 1 anh cũng tử tế này nọ nhưng tham vọng rồi bỏ bà ấy đi du học nước ngoài, từ đó bà chả yêu ai sâu đậm nữa, theo m.n như vậy gọi là",0,0.85
giờ mới biết luôn. xã hội không đơn giản như mình nghĩ,0,0.85
ở thời đại bjo mấy c như thế này là quá bt mà,0,0.85
nhưng mà đâu phải ai cũng ở mấy khu như vậy để biết những người này sống thành đống ở đây đâu bạn,0,0.85
đâu nhất thiết ở mới biết bạn :,0,0.85
"ủa bạn. vậy biết bằng cách nào, báo trí không có người thân không ở đó bản thân cũng chưa từng trải việc có chồng như vậy thì biết thế nào đc.",0,0.85
"kk ở nông thôn không có thông tin mới nhiều e vẽ được đó nào là làm ceo làm văn phòng tháng gủi về quê mấy chục củ, gd đi khoe con mình làm này làm kia",0,0.85
"còn chuyện có đăng hay không thì có nhé, chẳng qua ngta nói thì không tin thôi :",0,0.85
vậy bắt buộc ai cũng phải đọc rồi biết như anh hả ?? anh dai này có vẻ bảo thủ nhỉ. ai cũng biết thì không có cmt như trên đâu anh dai.,0,0.85
tôi có bảo báo đăng à : tiktok này đăng nè má ơi :,0,0.85
lần đầu tôi thấy tiktok đăng vd nz luôn á anh dai này nói câu sau đá câu trước vậy. nghĩ kỹ trước khi tl nha,0,0.85
"câu nào tôi bảo là đăng báo vậy , hay tôi chỉ nói đăng thôi, : chịu khó lướt nhiều vào, còn không lên sg sống vài năm trải nghiệm nhiều vào là rõ mà",0,0.85
câu nào là câu trc đá câu sau nhễ,0,0.85
m là người tim cmm của bạn thứ 99 và cũng cùng tên luôn :,0,0.85
cảm ơn b ạ. dễ thương quá,0,0.95
lên hn sẽ biết,0,0.85
lên đó sẽ vào nghề,0,0.85
lên đó sẽ hiểu sao sinh viên học nhiều mà vẫn giàu vậy,0,0.85
nhanh giàu nắm,0,0.85
còn hơn như thế mà b chưa pít đấy.,0,0.85
um phức tạp quá b ạ. mình ở quê nên bình yên hơn,0,0.95
mới đẻ hôm qua hay sao mà giờ mới biết,0,0.85
mới đê lúc sáng,0,0.85
i chang,0,0.85
đúng vậy,0,0.85
xã hội chả bao giờ đơn giản. chỉ là bạn nghĩ đơn giản nó sẽ đơn giản,0,0.95
công nhận luôn,0,0.95
dạ. e bị vấp mấy lần rồi nhưng vẫn nghĩ mọi thứ còn đợ giản,0,0.95
mình sống ở quê mà bạn. hội an,0,0.95
1 bản nhạc tui nghe gần 100 lần để đọc hết 400 cmt,0,0.85
1k cmt rồi bác. vô đọc tiếp,0,0.85
rô i thuộc luôn kk,0,0.85
3235 ạ được tiếp thou,0,0.85
bác giống tôi vch,0,0.85
khu vui chơi giải trí của các đại gia,0,0.85
không có tiền mua chung cư ở để hóng hớt . chán,0,0.85
xem cái video 15s được cmt được 20p,0,0.85
đúng đúng,0,0.85
sang vin ocean park không thiếu baby với khu công nghệ giải trí toà s2.10,0,0.85
công nghệ giải trí trong toà s2.10 à bác. chỗ nào đấy e vào chơi,0,0.85
mình quen một bạn học đh sư phạm làm sgbb lúc đầu không tin nhg nhắn tin nói càng học cao làm nhắn tin mới không nghi ngờ hôm trc đăng thích ba mắt hôm sau có luôn,1,0.99
"đúng rồi c ah,mấy dòng ngây thơ là càng nguy hiểm 1 lần 2 a mới khiếp",0,0.85
mình đã dành 1 tiếng đồng hồ để đọc cmt,0,0.85
còn nhiều lm bn ơi vào đọc tiếp đi,0,0.85
too :v,0,0.85
không phải ai làm sgbb cũng được ở chung cư đâu nhé có sgbb 5 chẹo 1 tháng thui nchung cũng có sgbb this that dhs thế mà cũng nhận,0,0.85
thì sgdd hùa mà không biết sgdd là gì nma được nghe các em gọi đá đì cũng ngầu nên làm đá đì 5 chẹo,0,0.85
thế mà vẫn có người nhận đó tr oi,0,0.85
