text,label,confidence
sabi nga nila walang mahirap sa marunong,0,0.0
nakaka ingit ung mga it student,0,0.0
hindi ka naniniwala kami nga graduate na người i tôi alam mo yung pinataob người ph hackers ang mga website người china before,0,0.0
yah hahahaha in real life hindi ganyan,0,0.0
legit hahaha,0,0.0
korek,0,0.0
ganun talaga kapag student ka palang pero once pumasok ka na sa it industry magegets mo ang mga bagay bagay,0,0.0
shempre di naman ipapakita pano baka gayahin pa e,0,0.0
as a it student nakapa angas người software nila,0,0.0
wag nyo seryosohin ang palabas,0,0.0
yung goal người video yung ipakita yung part người system yung comunication for awarenes,0,0.0
as an cs student hirap din,1,0.95
as an it student to alam kong pagsasadula lang ginagawa nila,1,0.95
palabas lang po yan wag seryosohin ang hindi imposible naging imposible ganun yun,0,0.95
student ka palang kasi what if expert ka na hehe,0,0.95
it student nga nakahack người university schol at military e yung taga davao hahahahahaha,0,0.95
i m also an i tôi programing student medj madami na akong na salba na mga acounts,0,0.95
naka hack ako người camera hahaha,1,0.95
open port nmn kasi yung sa termux open port yon,0,0.95
camera sa alin po ctv or gadget,0,0.95
camera 360,0,0.95
alamo pag it salute gusto maging kagaya nyu hindi na talaga asinso alam kulang brute force atack sa pag gamit người mga machine peru coding wala akong alam html nalalaman không,1,0.95
baka pwede rin po ipablock ung phone na nadukot nila thank you po,0,0.95
pwede naman po ireset ung phone if may isa kang cp na nakalogin din ung gmail mo dun,0,0.95
kuya kaya nyo po ba e recover ang old gmail tska deleted facebok acount no number and no email,0,0.95
sana my mkspansin nito,0,0.95
pano po kaya yung facebok na bigla na lang na locked hnd na maopen,0,0.95
eto bos oh medal,0,0.95
ian vlog jes ian vlog folow po,0,0.95
tlga po bka pwd ptulong marecover ac không,0,0.95
i salute you bro if my knowledge ren ako magiging ganiyan dn ako,0,0.95
i tôi programing,0,0.95
pwede pa open facebok acount không,0,0.95
pls help,0,0.95
pano pag suspended,0,0.95
pa help po gmail acount,0,0.95
what if laptop ang ninakaw pano po madetect kainis kasi niloban kami nakuha lahat người gadgets namin,0,0.95
sir pahelp naman po ako please,0,0.95
how po yung mga nakakuha người makaking halags,0,0.95
kaya ba kpg page,0,0.95
kaya mo po ba mapabalik ung dati kong roblox acohnt,0,0.95
𝒥𝑒𝒹𝒾𝓃𝑒16 acount sa media lodz na gawa mo ba,0,0.0
pasalba sa codm ac không bos heheh,0,0.0
pwde pasalba sa old tiktok acount không sir,0,0.0
yah pabalik ac không sa roblox,0,0.0
me po my acount ako na hindi maopen,0,0.0
helo pwede ako patuloy sau,0,0.0
pabalik po người akin din relate po aq,0,0.0
baka pwede din ako mahelp mi na recover facebok không,0,0.0
ask lang if kaya nyo po ba mayos disabled facebok sue to copyright violation,0,0.0
pwd po patulong,0,0.0
bka pde ibalik 120k q na scam,1,0.95
bka nascam,1,0.95
pede u ba malaman ang acnts không thêm không sa canda,1,0.95
ako washing machine,0,0.95
hi po can i ask help,0,0.95
pwede parin po ba mabalik yung acount không sa facebok na permanent disabled na,0,0.95
god bles,0,0.95
yow,0,0.95
how po may old facebok i can tôi open,0,0.95
pa tulong po sa old tiktok acount không na mabalik po,0,0.95
kaya nyo po ba ung na scam sa gcash,0,0.0
ako nabiktima ako yung gcash madouble daw sana ma recover bosing,0,0.0
kuya bro nakaka recover kapo ba người old facebok ac,0,0.0
nag pm po,0,0.0
pwede mo maretrieve naka delete acount sa facebok,0,0.0
bos bka pwd po mabalik dn ung acount không n na hack,0,0.0
i mean pablock po sana using imei number para totaly ndi mapakinabangan,0,0.0
sna dumami kayo at gawin sa tama ang inyong talento,0,0.0
ac sa garena ba haha,0,0.0
we,0,0.0
ongkiedongkie may pm po ako pa hack po sana người old acount không,0,0.0
wow ang galing mo,0,0.0
sana ma hack nio rin ung mga scamers at kung makuha nio ung pera itulong nio s mga nangangailan ingat lang din po na si kau mabuli ganern,0,0.0
si kolet ned pa more practice,0,0.0
yung tagalog niya lang prob,0,0.0
emotion,0,0.0
oms kulang sa emotion pero gods naman na din,0,0.0
parang matatawa e wala talagang emotion,0,0.0
parang nag babasa lang,0,0.0
ikaw ba,0,0.0
parang nag p e presentation lng sı kolet magsalıta,1,0.95
ede palit kau,1,0.95
rw my,0,0.95
required ba na naka headphones pag mang hahack,1,0.95
ikaw pag nasa computershop ka gagamit kaba người headphone or hindi,1,0.95
ikaw gagamit kaba or hindi,1,0.95
i m asking on you,0,0.95
back to you,0,0.95
hindi niya masagot hahahahahaha,0,0.95
para sa music daw,0,0.95
hindi ako,0,0.95
sympre hndi kasi ma baho,0,0.95
sabi người isa jan kasi required ba daw,0,0.95
o para daw hindi marinig yun tunog người keyboard,0,0.95
ih bdhgwhshz,0,0.95
pwede din pag sabayin ang yt at pag hack malay mo nag ririning người music habang nang hahack,0,0.95
para static hays 6 7,0,0.95
8080 to,0,0.95
bata,0,0.95
si binsoy ba yan,0,0.95
binsoy yan subrang gwapo,1,0.95
b diyan si bensoy,1,0.95
o si binsoy yan,1,0.95
si bintoy,0,0.95
pumapangit ka kapag umiyak ka eh,0,0.95
jusq po hahahahahahahah,0,0.95
scamer sa gag vs hacker,0,0.95
white hat,0,0.95
the bekeper,0,0.95
united data group,0,0.95
wa yung kay jason statham ba yan ganda nun e,1,0.95
0o ganda na movie,1,0.95
you the besh bro,1,0.95
kuha sa the bekeper buti nalang walang không l người scene,1,0.95
satisfying yan hahahaha,0,0.95
ou nga,0,0.95
ganda yun pre sinunog at pinasabog ni jason statham,1,0.95
jes ian vlog folow po,0,0.95
boy angas nun kaya,0,0.95
alm mo ah,0,0.95
hahahaha al along anak pala người presidente ung pasimuno hano,0,0.0
mismo,0,0.0
bekeper sinunog ung mga scamer saka pina deds un iba dito,0,0.0
tiga alaga người bubuyog,0,0.0
anong title po,0,0.0
sins of the father,0,0.0
san mapapanuod,0,0.0
i want tfc pwede din sa abs cbn,0,0.0
anong episode,0,0.0
sin in of the father,0,0.0
be keper pinoy edition,0,0.0
scamer vs mgdsf,0,0.0
baka naman po tulong na scam din po ako,0,0.0
ako yah marunong,0,0.0
pwede po kaya magpatulong,0,0.0
joke lanh po di talaga ako marunong,0,0.0
hindi naman po kasi biro yong nagpapatulong ako kasi na scam talaga ako,0,0.0
marunong ako,0,0.0
find a white hand hacker,0,0.0
diba white hat yun hahahahahahahaha,0,0.0
nakakatawa yun ah,0,0.95
di ka mabiro yah,0,0.95
hahahaha palo ka naman yah,0,0.95
hnd na mbabalik yon be nscam din ako last may this year tinangap không na lng at pinaubaya kay lord ngayon nkakabawi na dahil ung iba don utang pa sa credit card không leson learn nlng tlga,0,0.95
o nga po ate sayang talaga walang hiya din kasi talaga tong mga scamer na ito,0,0.95
ako din na scam din ako người 250 riyal pero nd isa tôi ang nang scam e akin ung last na scam s akin 6 month ago ung isa una 4years ago,0,0.95
hirap talag basta madali tayong maluko,0,0.95
pwede ka magpatulong sa pnp cyber crime basta nasayo pa link người mesages,0,0.95
may i tôi friend ako may nakita ako sa laptop ginamit người syspy burpsuite bruteforce sqlmap at sql injector yun,0,0.95
1s,0,0.95
e pm mo sila mismong nasa video hahaha,0,0.0
i am not comentingfor you to laugh out,0,0.0
kadalasan may bayad yan lalu na yung gh or bh pero kadalasan po hindi hacker yung pasaway yung isa pang part người i tôi field cracker,0,0.0
pa bembang isa lang,0,0.0
bri patapim,0,0.0
im victim of the hacker my acount was hack pasno mabalik,0,0.0
i fel you po,0,0.0
sino paturo người hack,0,0.0
ako bay,0,0.0
sa social media o sa games,0,0.0
game,0,0.0
paturo facebok hack,0,0.0
paturo,0,0.0
bigay mo sakin pangalan người facebok mo,0,0.0
tulung po na iscam df không,0,0.0
jusq,0,0.0
aray không,0,0.0
laro lang yan wag ka umiyak,0,0.0
ay jusq po maria,0,0.0
kaya pa yan ibalik không kaso rf nalang,0,0.0
mura mura lang người df eh,1,0.95
pera d pet jusq,1,0.95
may hacker bang iyakin,1,0.95
di kaba umiyak,1,0.95
bawal bang umiyak bakit ikaw umiyak kaba o hindi,1,0.95
bat dikaba umiyak,1,0.95
lahat naman người tôi umiyak ah,1,0.95
palabas lang ngani,0,0.95
umabot ka dito ah,0,0.95
hacker vs coruption sa philipines,0,0.95
pano cash basis lng sila using malita,0,0.0
natawa ako d2,0,0.0
yan ang dapat,0,0.0
ano conect,0,0.0
anung pamagat người vedio,0,0.0
pinoy big brother,0,0.0
sory wrong speling ka sa video mo,0,0.0
be keper,0,0.0
ang alamat người golden palos,0,0.0
mapanod na ba ito kung o san po,0,0.0
iwant tfc po,1,0.95
anong title người movie,0,0.95
sana totong mababalik un mga nakukuha người mga scamer,1,0.95
true dami ngayon scamer,0,0.95
pwede din sana pang ganti sa mga kurakot na pulitaka ma hack banko nila para ma balik din pera người taong bayan kaso parang dekado sila kasi malaki tôi i hack nila,1,0.95
pde nmn un,0,0.95
sana nga po,0,0.95
o un wala lng nagawa,0,0.95
sana may ganto sa reality,0,0.95
meron naman talaga,0,0.95
weh meron ba talaga ang daming na scam ngayun người gcash at sa bdo hindi lang man nila ma hack yung link,0,0.0
dnaman na hahack ung link,0,0.0
d ka kasi na scam sa gcash yung mga fishing link,0,0.0
alam không nag cycyber sec ako hindi na hahack ang link also phising not f,0,0.0
sa lob kasi yan lob yan nila nililimas,0,0.0
yup me to there is alot of filipinos being scamed their hard work money and i know alot of filipinos are realy god in it and hacking stuf,0,0.0
pumapanget ka kapag umiyak ka eh,0,0.0
kahit naman hindi umiyak,0,0.0
wag ka titingin sa baba wag na wag mo na titignan last warningbat mo tinignan,0,0.0
last bat mo tinignan,0,0.0
certified bisaya,0,0.0
bakit masama ba kaya nga tinignan kasi curious,0,0.0
okay lang naman si binsoy umacting pero masyado awkward ang scene kasi wala masyadong adlib mga kasama,0,0.0
nagmumukha tuloy skit người mga bata,0,0.0
galing dn yan kapag matagal na kasimula lng kc kaya nasabi mo yan,0,0.0
diku alam kung mawa ako sa iyak nya or tatawag ako,0,0.0
sabihan mo sila salinka nila,0,0.0
tinipid siguro walang nagdidirect nang mayos mapapansin nman nila yan pag pnilay ung prang weird người scene haha,0,0.0
pigil pa sya kumbaga marunong umarte kaso hihinugin pa,0,0.0
sana may ganito sa reality na scam rin kasi ako,0,0.0
marami akong kilala dyan kaso ned dyan payment haha,0,0.0
pm wiling to pay,0,0.0
meron ma am pero naka tago lang meron jan silent but hacker,0,0.0
true ilang beses na kong na iscam kakabili người celphone,0,0.0
scamer ba mananalo,0,0.0
magaling ang hacker,0,0.0
tru hacker na yan eh,0,0.0
tuto yan dapat s click người click người link,0,0.0
hacker win talaga,0,0.0
pano mananalo ang scamer sa hacker,0,0.0
hacker syempre isa sa pinaka malaking may sweldo,1,0.95
hacker win,1,0.95
yes sir,0,0.95
bekeper,1,0.95
true naiyak ako don sa movie na yon,0,0.95
we re to watch po,0,0.95
the bekeper netflix,0,0.95
yan din naisip không agad e,0,0.95
nag pakamatay don yung matanda,1,0.95
hahaha hindi nmn nila sinunog ang opisin ang mga scamer saka pinatay ung mga bos na scamer,1,0.95
ginaya sa movie ni jason stathan,1,0.95
bekeper title nuh,1,0.95
exactly,0,0.95
iba ganti ginawa ni jason pinuntahan nya talaga mag isa,1,0.95
iba man ang jason sinunug at pinatay nya ang ang company na un ito iba ung apo nya ang nag hack sa mga scamer,1,0.95
hahaha iba nmn kay sa be patayan sunogan dun,0,0.95
c binsoy b yan ang guapo n at galing n umarte,0,0.95
opo si binsoy po yan,0,0.95
when pwede pa recover yung ac không sa roblox yung user is baru_h8b,0,0.95
jusko,0,0.95
na hack kasi eh,1,0.95
uhm btwuhm 6 minute s ago,0,0.95
seryuso kaba,0,0.95
subrang ginalingan ni binsoy,0,0.95
luh,0,0.95
si binsoy at kolete yung isa sa pb din yan e,0,0.95
c dylan,0,0.95
sna may ganyan sa totong buhay i mean may grupo tlg nag hunting người mga scamer tapos hacker vs hacker,0,0.95
meron talaga,0,0.95
c binsoy yan ang gwapo di không nakilala tuloy,0,0.95
ganda người mata n binsoy gumagwapo c bensoy,0,0.0
ganitong ganito yun eh the bekeper,0,0.0
yes true kinopya ata,0,0.0
si binsoy ba yan galing naman nya,0,0.0
omsim,0,0.0
hacker panalo,0,0.0
di ako mangloloko huh,0,0.0
baliw kana ba,0,0.0
opo,0,0.0
me na seryoso na nanunuod tapos sabay sabi okay kalang pars pumapangit ka kapag umiyak ka eh,0,0.0
the bekeper ang atake,1,0.95
kaya nga hahahaha napanod mo pala yon,0,0.95
yep mangas din haha,0,0.95
pogi binsoy galing người actingan,0,0.95
hindi lahat po người it is kayang gawin to may mga cybersecurity po ang may kaya nito kong gusto mo matutunan pa ako eh sacure acount mo at maging awernes sa ganitong situation sumali kayo sa org người cybersecurity or sa cybersecurity course,0,0.95
isa akong member sa cybersecurity sa org namin hahah o mahirap po talaga yan yung ginamit namin is kali linux,0,0.95
ethical hackers yarn,0,0.95
39 sec,0,0.95
racon ba,0,0.95
wdym,0,0.95
sybau,1,0.95
bago pa yung headset ni kolete nakalimutang tangalin yung plastic e,1,0.95
ganyan naman talaga sa comshop ofice kapag madami gumagamit người headset di na tinatangal,0,0.95
anu course kunin para maging hacker,0,0.95
sana al ganitong sana mga hacker,0,0.95
yung ibang hacker tinatrack nila yung scam center người scamer at i hahack nila yung ctv para may ebidensya sila tas magsasampa na sila người kaso,0,0.95
meron po madami kahit yong teacher không nong shs ako nagawa nayan one time pero crine din daw po siya,0,0.95
nalala không tuloy umiyak si bunso hina huck ang games nya ang laki na daw pag i benta nagpa tulong sa kuya buti nalang nabawi sa kuya para silang nag agawan sa games ni bunso at nakuha sa kuya buti nalang nagapan sa kapatid,0,0.95
blah blah blah,1,0.95
san to pede mpanod người buo,1,0.95
col kalang pard pumapangit ka pag umiyak ka e,1,0.95
corect hahahaha,0,0.95
ganyan nangyari sakin na scam,1,0.95
ned pa người practice sa acting ni kolete,0,0.95
scamer is also an it students,0,0.95
gnyan ginawa sa anak không người benta sya người mga damit ora kumita tas kinuha nila người gnun kdaki 6k nawala sa anak không halos umiyak dhil sa pinaghirapan nya,0,0.95
san mapapanuod to,0,0.95
okay na sana e pero bat sa comshop,0,0.95
okay lang naman yung hacker if gagamitin sa tamang paran,0,0.95
ako na ned mag loan pero naiscam pa người kapwa không pilipinokaya sa mag lo laon jan thru online wag na wag kayo papaloko,1,0.95
scamer vs hacker pero isa course it,0,0.0
sa lahat người mga it student tulungan natin yung mga na scam it din course không dati pero hindi ako nakapag tapos người pag aral kung nakapagtapos lang ako người pagaral tutulong ako gaganti ako sa mga scamers,0,0.0
bekeper ang atake,0,0.0
mananalo ba sila samen,0,0.0
kelan to na episode next wek pa ba,0,0.0
san to pwede mapanod anung title,0,0.0
ako lng ba parang yung nangyare sa lola katulad nung kay jason statham behive bayun,0,0.0
bekeper yun lods,0,0.0
ay bekeper pla yun hahaha,0,0.0
yung kay jason ginantihan nya physical yung mga scamer,0,0.0
yeah kainis familiar,0,0.95
bekeper lolz,0,0.95
sana may mkilala ako n ganito kagaling pra maibalik dn s akin ang perang nkuha người mga walang pusong scamer n yn,0,0.95
dun ako sa hacker,0,0.95
panalo talaga yung hacker idol không talaga yung manga hacker,0,0.95
dapat eto ang primetime show kesa batang quiapo e mas relatable kasi at toto sa panahon natin ngayun sobrang dami mga senior citizen natin ngayun na reterado ang target người mga scamer ngayun tinitake advantage nila yung hindi pagka techy nila kaya madalas sila na bibiktima tlga kaya sana more showlike this pa para for awarenes,0,0.95
ok lang yan pards pomapangit kapag umiyak ka eh,0,0.95
next po kong ano người yare sa mga scamer,0,0.95
tama na parts mas lalo kang pumapangit pag umiyak ka caught me of guard,0,0.95
pogi ni binsoy,0,0.95
ako po tulong na scam ako sa adopt me,0,0.0
sana may ganito tlga bka for today s video lng yan kc ako na scam dina nabalik,0,0.0
cout helo world endl,0,0.0
ang gwapo ni binsoy umiyak,0,0.0
galing ni binsoy,0,0.0
i m also an it student may natulungan nakong tôi then bom narecover yung acount,0,0.0
sa ending ako na iyak sa friendship nila,0,0.0
magkano po yung na scam,0,0.0
retirement plan tapos okay na yan la ha,0,0.0
victim n din ako neto,0,0.0
sana mapanod người mga scamer kng gano kasakit maiscam,0,0.0
ang cute imiyak,0,0.0
ang cute ni binsoy,0,0.0
bait nmn người apo,0,0.0
it s giving the bekeper,0,0.0
movie name po at san napapanod yan,0,0.0
i realy love binsoy,0,0.0
mag ingat talaga basta link wag talaga e click,0,0.0
sana nga may ganon sa subrang dami na người biktima ngayon người mga acamer,0,0.0
galing naman niya drama si binsoy ba ito,0,0.0
pano pag yung mga scamers ay hackers din,1,0.95
parang labanan lang người dalawang course it at cs,1,0.95
phishing fishing,1,0.95
sino ang hacker yung lola or yung bata,1,0.95
𝒘𝒐𝒘 𝒈𝒘𝒑𝒐 𝒑𝒂𝒍𝒂 𝒏𝒊 𝒃𝒆𝒏𝒔𝒐𝒚 𝒂𝒍𝒂𝒎 𝒑𝒂 𝒑𝒂𝒏𝒐 𝒎𝒂𝒍𝒂𝒎𝒂𝒏 𝒂𝒏𝒈 𝒉𝒂𝒄𝒌𝒆𝒓,1,0.95
bisaya jd kayos kolete ay,1,0.95
na trace không na ang aypa adres nila,1,0.95
very god group 4 group 5 next wek na maghanda rin para sa 20 item quiz clas dismised,1,0.95
hacker,1,0.95
nanay aida ai,1,0.95
wow that s great amazing tlga,0,0.95
kaya pala familiar si binsoy pala gwapo pala siya pag mahaba buhok niya,1,0.95
pumapangit daw kapag umiyak ang cute nga,0,0.95
dear my lovely,0,0.95
cute người binsoy không,0,0.95
ang ganda nang kwento,0,0.95
galing ni bensoy,0,0.95
ang galing naman,0,0.95
haha cutie,0,0.95
my part two baka nice,0,0.95
naka a06 yung phone nung lola,1,0.95
not al hackers are evil doers,0,0.95
as an bsit o nalang,0,0.95
the hacking scene aces granted is so ah they should have use linux distro and open a terminal or something,1,0.95
bilis mag change mod e,0,0.95
more blesings po sa mga tumulong sa mga na scam,0,0.95
bro,0,0.95
kahawig ni sandro mulach si binsoy kapag naka sideview,1,0.95
gusto không din mag it para pag dedevelop không người laro,0,0.95
grabe yung dating nasa pb house,1,0.95
walang bekeper sa n,0,0.95
go bensoy,0,0.95
bait naman người hacker nato sana ganto ang mga hacker,0,0.95
galing ni bensoy umakting parang d baguhan,0,0.95
how non technical pl se hackers,0,0.95
kaya pinag it không ang anak không eh time has come,0,0.95
nakaka asar as an it grad okay nalang like helo palabas lang yan hindi naman kase pwedeng e public nila ang mga nalalaman ninyo,0,0.95
ang galing ni binsoy,0,0.95
mga computer science students labas,0,0.95
kalma lng pards pumapangit ka pag umiyak ka eih,0,0.95
hackes boto không,1,0.95
si binsoy ba to,1,0.95
mala be keper ah,1,0.95
yung iyak yun scene pero smiling face pa rin si baby boy,1,0.95
mang hahack may headset eh kausap mo katabi mo lng,1,0.95
ako nga na scam yung 5k không nong kumuha ako người ticket pa byahe người pabalik sa maynila kaso binlock ako isang buwan kong pinaghirapan yun,1,0.95
parang robot si kolet cute,0,0.95
galing n ni binsoy bravo,0,0.95
pumapangit ka pag umiyak ka,0,0.95
hackers win,0,0.95
buti pa to mayos ang kwento di gaya nung nasa mas magang timeslot na pure brainrot,1,0.95
mga lods ibalik nyorin facebok không na hack eh,1,0.95
parang role play lang sa schol ah,1,0.95
ano gang it students,1,0.95
galing talaga người hacker pero ang pogi ni bensoy,1,0.95
milion of codes bago ma hack ang isang system,1,0.95
how the hacker fel,1,0.95
si kolete at si bonsoy and si delan po ba yun,1,0.95
pumapangit ka pag umiyak eh,1,0.95
don tôi forget the legendary hacker the anonymous,1,0.95
c kuya binsoy poba yan,1,0.95
god job guys god please help us to al bad scamer,1,0.95
si binsoy pala yun at colet,1,0.95
galing niyo mga lodz,0,0.95
scamer naka conect sa mga buwaya hacker naka conect sa mga system na hindi nabubuksan kahit kanino man,1,0.95
wala naman talaga sinabi ang mga scamer sa hacker,0,0.95
pers,0,0.95
same like sins of the father,1,0.95
its not that dep,0,0.95
mas mahusay ang hacker kesa sa scamer,0,0.95
open time ni,0,0.0
okey naman tu umiyak si bensoy ah,0,0.0
ep2 please,0,0.0
na tres không nah ip adres nila,0,0.0
black vs white hacker haha,0,0.0
as a software system engr i can do both scamer or hacker pero ayoko mang scam then hacker hahaha graduate nako jan hahahaha,0,0.0
title,0,0.0
patulong na hack ml không,0,0.0
ang pogi ni binsoy,0,0.0
lakas parang bekeper ang eksena,0,0.0
naks nang sound efects hahaha,0,0.0
bat kailangan umiyak hahaha,0,0.0
sana meron ngang mga hacker na tutulong sa mga nascam,0,0.0
why so pogi binsoy,0,0.0
sana al ganon lahat kabait,0,0.0
mga computer science,0,0.0
ang cute kaya nya umiyak,0,0.0
san ba to napapanuod,0,0.0
ang galing pala mag acting ni binsoy akala không kong sino artist sya pala napahanga ako talaga sakanya,0,0.0
pohi ni binsoy di không agad nakilala,0,0.0
as an it grad expectation vs reality,0,0.95
hacker belong us,0,0.95
kala không ai,0,0.95
yung mataba hacker talaga lagi role niyan sa 2 god 2 be through din siya yunh hacker ih,0,0.95
yung naiyak na si binsoy about sa lola nya tas si kolet nonchalant,0,0.95
si binsoy bayan haha,0,0.95
comscie student pero natatawa sa ginagawa nila hahahaha,0,0.95
hahaha sarap maging hacker,0,0.95
ahahahaha,0,0.95
wow binsoy,0,0.95
aruy,1,0.95
i m an it din at tapos không na po lahat nang ref ayusin,1,0.95
sana ganun lang kadali,0,0.95
parang sa be keper lang,0,0.95
wala part 2,0,0.95
ned pa improvement sa emotion,0,0.95
bekeper pinoy version,0,0.95
sa bekeper siguro kinuha yan hahah,0,0.95
title po,0,0.95
galing naman nila maibalik nila yong na scam sana may ganyan talaga,0,0.95
how much does a private read8ng from gary spivey cost,0,0.0
don tôi listen to him my mom used to work for him and he says about the same thing to everybody and he believes in a purple heaven the hotel he owns has has demons in it i saw them,0,0.0
he a mean man every that used to work for him quit cause they found out the truth,0,0.0
xin vía mặt hoa da phấn tài lộc gia đình luôn khoẻ mạnh và hạnh phúc,0,0.0
xin vía ạ,0,0.0
xin via,0,0.0
ké ạ,0,0.0
xin ạ,0,0.0
thành tâm xin vía ạ,0,0.0
xin vía,0,0.0
xín vía ạ,0,0.0
xin vía mặt hoa da phấn tài lộc gia đình luôn khoẻ mạnh và hạnh phúc ạ,0,0.0
ké zới,0,0.0
xin vía học giỏi gia đình hạnh phúc người trong gia đình đều khoẻ mạnh con mong thành sự thật,0,0.0
xin vía ạa,0,0.0
vía,0,0.0
xin được chưa b,0,0.0
r,0,0.0
xin vía đó và học giỏi ạ,0,0.0
ké vs nhen,0,0.0
con xin vía học giỏi hết mụn may mắn và gia đình hạnh phúc làm ăn phát tài phát lộc ạ,0,0.95
mụn thì inbox m chữa cho nhé,0,0.95
còn học giỏi củng xin vía tôi lại,0,0.95
thành tâm ké ạ,0,0.95
xin vía không học vẫn giỏi chứ,0,0.95
xin vía sớm lấy ck ạ,0,0.95
muốn hết mụn thì inbox mình nè,0,0.95
xin vía may mắn học giờ ạ,0,0.95
xin ké,0,0.95
lần sau cậu cho lộc thì lật mặt có seri rõ tí,0,0.95
ké ạa,1,0.95
anh đẹp trai quá,0,0.95
xin vía dáng đẹp hết mụn học tốt ạ,0,0.95
xin vía hết mụn trắng trẻo xinh đẹp,0,0.95
vía ạ,0,0.95
ke ạ,1,0.95
ké ạ nhưng con thêm 1 cái nữa ạ là con và em con đỗ cấp1 2 3 ạ,0,0.95
con xin vía học giỏi may mắn và gia đình hạnh phúc làm ăn phát tài phát lộc ạ,0,0.95
úm ba la xì bùa ròi xong rùi đó con,1,0.95
xin vía ké ạ,0,0.95
cho hỏi anh đó là ai vậy xin lỗi vì đã không biết,0,0.95
vậy là giải thích rồi đó,0,0.95
câu tiếp theo chắc là gogle không tính phí,0,0.95
ủa tự nhiêu ngta trl cx kiếm chuyện,0,0.95
chứ trên đây tính phí hả cha hỏi đâu chả được,0,0.95
cái tên m nói lên tất cả,0,0.95
chứ ở đây tính phí hả,0,0.95
câu nào chửi mà dẫy vậy,0,0.95
họ gọi là cô đồng á b,0,0.95
hầu đồng,0,0.95
lộn tí,0,0.0
đó là ông hoàng bạn có thể ước,0,0.0
xin via mặt hoa da phấn tài lộc gia đình mạnh khỏe,0,0.0
đường tam tạng không đi thỉnh kinh à sao lại lạc vào đây rồi,0,0.0
anh này đang hầu đồng đó b nét đẹp văn hoá từ xưa của người việt,0,0.0
thầy bên phật quan tâm bên quan ak,0,0.0
hầu đồng á nhà mệ tui hầu hoài,0,0.0
sale fe nhé,0,0.0
thành tâm xin vía da phấn học giỏi giàu có thành công,0,0.0
con xin vía có lộc làm ăn ạ,0,0.0
ngta nói kệ ngta mà ngta nói đúng,0,0.95
thánh tăng không cần để ý đến người này đâu hãy quay lại nữ nhi quốc hoàn tục đi ạ,1,0.95
lo thỉnh kinh đi ba,0,0.95
ᘜᕲᘉ 𝐜𝐦 𝗑𝗁 𝑛𝑐𝑘𝑐,1,0.95
không biết có làm sao đâu có phải thủ tướng hay gì đâu mà xin lỗi,0,0.95
sướng nhé được chỉ thẳng mặt,1,0.95
được thầy chỉ thẳng mặt luôn mà,1,0.95
sướng ghia,0,0.95
chỉ thẳng mặt thì được gì vậy ạ mình không biết,1,0.95
toi cx không bt,0,0.95
ủa mắ,1,0.95
chịu luông hỏi ông chủ tus ý,1,0.95
con thành tâm xin vía mặt hoa da phấn,0,0.95
xin vía mặt hoa da phấn ạ,0,0.95
thành tâm xin vía mặt hoa da phấn ạ,0,0.95
xin vía mặt hoa da phấn tài lộc ba mẹ hạnh phúc khỏe mạnh và học giỏi,0,0.95
ap tik tok ai ai cũng mặt hoa da phấn cả,0,0.95
ké với ạ,0,0.95
ké với,0,0.95
xin vía học giỏi xinh đẹp gia đình hạnh phúc và may mắn ạ,0,0.95
được thôi,0,0.95
em ké luôn ak,0,0.95
xia vía mặt hoa da phấn và gia đình mạnh khỏe hạnh phúc,1,0.95
con xin ké ạk,0,0.95
đúng r thi nhau lên mà xin vía ol đỡ phải đi làm đi học làm gì cho mệt,0,0.95
kệ n đi n cũng có công đi xin onl rồi,0,0.95
ngta xin chứ ngta đâu có nói ngta không đi làm dị vậy mẹ,0,0.95
xin được thì mắc mớ gì phải đi làm đẹp được thì đã không cần đến thẩm mỹ,0,0.95
người ta xin làm ăn thuận lợi chứ có xin không làm mà có ăn đâu,0,0.95
mấy mẹ làm quá,0,0.95
ủa xin được nói như mẹ thì chúng tôi đi chùa làm gì đi chùa đi nhà thờ là làm ăn có à chẳng qua hoan hỷ câu chúc để vui vẻ thôi,1,0.95
nó cầu trên đây đâu có nghĩa nó không đi làm nó không đi học đầu óc suy nghĩ tích cực tí mấy cô bé,0,0.95
rồi mày đến chùa m cầu m có nhận được không,0,0.95
rồi tôi hỏi bạn bạn có đi chùa cầu phúc không,0,0.95
con thành tâm xin vía mặt hoa da phấn ạ,0,0.95
thành tâm xin vía mặt hoa phấn ạ,0,0.95
ai cũng xin vía mặt hoa da phấn mà không ai biết phấn và hoa là bộ phận gì của cây à,0,0.95
đọc ngta xin vía online cũng vui mà,0,0.95
xin vía online,0,0.95
mặt hoa da phấn là câu nói của ô bà xưa để chửi thôi,0,0.95
là bộ phận sinh dục của cây,0,0.0
con thành tâm xin vía mặt hoa da phấn sức khỏe may mắn ạ,0,0.0
con xin vía hoa da phấn mắt xjk hết mụn,0,0.0
ké xin vía,0,0.0
con thành tâm xin vía mặt hoa da phấn học giỏi gia đình luôn hạnh phúc và mạnh khỏe ba mẹ làm ăn phát tài phát lộc ạ,0,0.0
con thành tâm xin vía mặt hoa da phấn da mịn màng,0,0.0
ké an,0,0.0
ta chỉ cho khỏi vía lên ap nha,0,0.0
bổn tôn cho e xênh đẹp,0,0.0
con thành tâm xin vía mặt hết mụn,0,0.0
